leaid,district_name,state,state_fips,county_fips,county_name,lat,lon,locale
0602366,JCS - Pine Valley District,CA,06,06073,San Diego County,32.82222,-116.529081,42
0602367,Aspire APEX Academy District,CA,06,06077,San Joaquin County,37.958665,-121.28425,11
0602368,ICEF Vista Elementary Academy District,CA,06,06037,Los Angeles County,33.9946,-118.418951,11
0602369,KIPP Sol Academy District,CA,06,06037,Los Angeles County,34.039963,-118.161403,21
0602370,Alvina Elementary,CA,06,06019,Fresno County,36.554,-119.796031,42
0602371,Heritage Peak Charter District,CA,06,06067,Sacramento County,38.61143,-121.432921,11
0602372,Imagine Schools Riverside County District,CA,06,06065,Riverside County,33.67913,-116.206011,21
0602373,San Joaquin Building Futures Academy District,CA,06,06077,San Joaquin County,37.9545,-121.342561,11
0602374,Health Sciences High District,CA,06,06073,San Diego County,32.75004,-117.109991,11
0602375,Empower Charter District,CA,06,06073,San Diego County,32.785501,-117.172535,11
0602376,Aspire Benjamin Holt College Preparatory Academy District,CA,06,06077,San Joaquin County,38.037408,-121.27402,11
0602377,Marconi Learning Academy District,CA,06,06067,Sacramento County,38.61749,-121.403991,13
0602378,Family Partnership Home Study Charter District,CA,06,06083,Santa Barbara County,34.946141,-120.434801,12
0602379,Rocketship Fuerza Community Prep District,CA,06,06085,Santa Clara County,37.35763,-121.842211,11
0602380,LA's Promise Charter Middle #1 District,CA,06,06037,Los Angeles County,33.99852,-118.308571,11
0602381,COM Collaborative Virtual - Keppel Partnership ACAD District,CA,06,06073,San Diego County,33.10466,-117.218701,21
0602382,Encore High School for the Arts - Riverside District,CA,06,06065,Riverside County,33.98156,-117.374241,11
0602383,Carter G. Woodson Public Charter District,CA,06,06019,Fresno County,36.78094,-119.768431,11
0602384,KIPP Academy of Innovation District,CA,06,06037,Los Angeles County,34.018675,-118.182091,21
0602385,Redding School of the Arts District,CA,06,06089,Shasta County,40.59543,-122.322971,41
0602386,Diego Valley East Public Charter District,CA,06,06073,San Diego County,32.80057,-116.935311,21
0602387,Magnolia Science Academy San Diego District,CA,06,06073,San Diego County,32.792083,-117.087512,11
0602388,California Connections Academy @ Ripon District,CA,06,06077,San Joaquin County,37.74551,-121.134751,23
0602389,Arts In Action Community Charter District,CA,06,06037,Los Angeles County,34.027567,-118.219873,11
0602390,San Jacinto Valley Academy District,CA,06,06065,Riverside County,33.79389,-116.961271,22
0602391,Inspire Charter District,CA,06,06037,Los Angeles County,34.472708,-118.196768,42
0602392,Escuela Popular/CTR for TRN and Careers FAM Lrng District,CA,06,06085,Santa Clara County,37.369387,-121.831777,11
0602393,PUC Nueva Esperanza Charter Academy District,CA,06,06037,Los Angeles County,34.287636,-118.438494,21
0602394,University Prep District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0602395,Crescent View South II District,CA,06,06019,Fresno County,36.80935,-119.870365,11
0602396,Matrix for Success Academy District,CA,06,06037,Los Angeles County,34.012573,-118.257973,11
0602397,New Horizons Charter Academy District,CA,06,06037,Los Angeles County,34.17862,-118.383521,11
0602398,Options for Youth San Gabriel District,CA,06,06037,Los Angeles County,34.09755,-118.091351,21
0602399,OCS - South District,CA,06,06037,Los Angeles County,34.170774,-118.161632,12
0602400,Inspire Charter School - North District,CA,06,06101,Sutter County,39.06294,-121.837361,42
0602401,Trivium Charter District,CA,06,06083,Santa Barbara County,34.93293,-120.423651,12
0602402,Dehesa Charter District,CA,06,06073,San Diego County,33.129492,-117.112154,21
0602403,Aspire Richmond Ca. College Preparatory Academy District,CA,06,06013,Contra Costa County,37.977465,-122.326571,21
0602404,Summit Preparatory Charter District,CA,06,06037,Los Angeles County,33.990895,-118.26443,11
0602405,Lazear Charter Academy District,CA,06,06001,Alameda County,37.77578,-122.231671,11
0602406,Connecting Waters Charter School - Central Valley District,CA,06,06099,Stanislaus County,37.67049,-121.029781,12
0602407,Alliance Morgan McKinzie High District,CA,06,06037,Los Angeles County,34.035552,-118.187903,21
0602408,Alma Fuerte Public District,CA,06,06037,Los Angeles County,34.19798,-118.148551,21
0602409,Albert Einstein Academy Charter Elementary District,CA,06,06073,San Diego County,32.720062,-117.129762,11
0602410,Discovery Charter II District,CA,06,06085,Santa Clara County,37.23606,-121.848561,11
0602411,California Connections Academy@Central District,CA,06,06107,Tulare County,35.887296,-119.487032,42
0602412,Lemoore Middle College High District,CA,06,06031,Kings County,36.29243,-119.822361,41
0602413,Wallis Annenberg High District,CA,06,06037,Los Angeles County,34.010811,-118.273723,11
0602414,River Oak Charter District,CA,06,06045,Mendocino County,39.14689,-123.200781,33
0602415,Bullis Charter District,CA,06,06085,Santa Clara County,37.3963,-122.115031,21
0602416,Da Vinci Science District,CA,06,06037,Los Angeles County,33.91887,-118.384321,21
0602417,Aspire Inskeep Academy Charter District,CA,06,06037,Los Angeles County,33.98717,-118.274751,11
0602418,Stockton Collegiate International Elementary District,CA,06,06077,San Joaquin County,37.95458,-121.286871,11
0602419,Century Community Charter District,CA,06,06037,Los Angeles County,33.952427,-118.353984,21
0602420,Walden Academy District,CA,06,06021,Glenn County,39.524462,-122.207103,32
0602421,Stanislaus Alternative Charter District,CA,06,06099,Stanislaus County,37.6443,-120.998891,12
0602422,Winship Community District,CA,06,06101,Sutter County,39.06294,-121.837361,42
0602423,Hardy Brown College Prep District,CA,06,06071,San Bernardino County,34.10194,-117.297341,12
0602424,Nevada City School of the Arts District,CA,06,06057,Nevada County,39.252821,-121.134494,41
0602425,Equitas Academy Charter District,CA,06,06037,Los Angeles County,34.04484,-118.278441,11
0602426,Gateway High District,CA,06,06075,San Francisco County,37.78356,-122.437111,11
0602427,Mojave River Academy - Rockview Park District,CA,06,06071,San Bernardino County,34.42723,-117.346971,21
0602428,Ceiba College Preparatory Academy District,CA,06,06087,Santa Cruz County,36.90456,-121.760381,13
0602429,High Tech Elementary District,CA,06,06073,San Diego County,32.73206,-117.217691,11
0602430,Alvord Unified,CA,06,06065,Riverside County,33.886746,-117.514476,11
0602431,High Tech Elementary North County District,CA,06,06073,San Diego County,33.13363,-117.201641,21
0602432,Fortune District,CA,06,06067,Sacramento County,38.502331,-121.429069,21
0602433,Community Collaborative Charter District - Twin Rivers UNF,CA,06,06067,Sacramento County,38.67124,-121.385671,21
0602434,Vista Heritage Global Academy District,CA,06,06059,Orange County,33.74952,-117.903691,11
0602435,Animo South Los Angeles Charter District,CA,06,06037,Los Angeles County,33.93356,-118.308627,21
0602436,Julia Lee Performing Arts Academy District,CA,06,06065,Riverside County,33.62,-117.310061,21
0602437,Assurance Learning Academy District,CA,06,06037,Los Angeles County,34.667356,-118.130549,21
0602438,California STEAM San Bernardino District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0602439,The New School of San Francisco District,CA,06,06075,San Francisco County,37.76167,-122.400811,11
0602440,Uplift California South Charter District,CA,06,06071,San Bernardino County,34.069018,-117.54903,12
0602441,ICEF Inglewood Middle Charter Academy District,CA,06,06037,Los Angeles County,33.958576,-118.349738,21
0602442,Highlands Community Charter District,CA,06,06067,Sacramento County,38.63745,-121.435071,11
0602443,Escondido Charter High District,CA,06,06073,San Diego County,33.136539,-117.055166,21
0602444,Rocketship Mosaic Elementary District,CA,06,06085,Santa Clara County,37.329155,-121.85589,11
0602445,Aspire Port City Academy District,CA,06,06077,San Joaquin County,37.975343,-121.279273,11
0602446,Alliance Marc & Eva Stern Math and Science District,CA,06,06037,Los Angeles County,34.063793,-118.170763,11
0602447,Capitol Collegiate Academy District,CA,06,06067,Sacramento County,38.48041,-121.493311,11
0602448,Aspire Monarch Academy District,CA,06,06001,Alameda County,37.742681,-122.167797,11
0602449,Wilder's Preparatory Academy Charter District,CA,06,06037,Los Angeles County,33.97436,-118.357061,21
0602450,Amador County Unified,CA,06,06005,Amador County,38.352522,-120.777685,32
0602451,California Virtual Academy at Maricopa District,CA,06,06111,Ventura County,34.275884,-118.797998,22
0602452,Aspire River Oaks Charter District,CA,06,06077,San Joaquin County,38.02731,-121.292273,11
0602453,Alliance College-Ready Middle Academy 12 District,CA,06,06037,Los Angeles County,33.99769,-118.273271,11
0602454,Grimmway Academy District,CA,06,06029,Kern County,35.21339,-118.835001,31
0602455,Puente Charter District,CA,06,06037,Los Angeles County,34.04137,-118.220201,11
0602456,Fenton Charter Leadership Academy District,CA,06,06037,Los Angeles County,34.23147,-118.366201,11
0602457,KIPP Summit Academy District,CA,06,06001,Alameda County,37.674465,-122.150454,21
0602458,Oakland School for the Arts District,CA,06,06001,Alameda County,37.808105,-122.270641,11
0602459,Aurum Preparatory Academy District,CA,06,06001,Alameda County,37.75853,-122.196271,11
0602460,Inspire Charter School - Central District,CA,06,06019,Fresno County,36.838698,-119.750314,11
0602461,Animo Venice Charter High District,CA,06,06037,Los Angeles County,33.996524,-118.462977,11
0602462,ARISE High District,CA,06,06001,Alameda County,37.77607,-122.225031,11
0602463,Rocky Point Charter District,CA,06,06089,Shasta County,40.619799,-122.402254,13
0602464,Excel Prep Charter District,CA,06,06071,San Bernardino County,34.129175,-117.242248,12
0602465,Vista Real Charter High District,CA,06,06111,Ventura County,34.1988,-119.178931,12
0602466,Century Academy for Excellence District,CA,06,06037,Los Angeles County,33.960532,-118.31888,21
0602467,Sherman Thomas Charter District,CA,06,06039,Madera County,36.98411,-120.067041,13
0602468,Valley Charter Middle District,CA,06,06037,Los Angeles County,34.2006,-118.452551,11
0602469,Big Sur Charter District,CA,06,06053,Monterey County,36.61135,-121.898331,22
0602470,TEACH Tech Charter High District,CA,06,06037,Los Angeles County,33.939465,-118.30877,21
0602471,Animo Inglewood Charter High District,CA,06,06037,Los Angeles County,33.96042,-118.331431,21
0602472,Aspire Gateway Academy Charter District,CA,06,06037,Los Angeles County,33.95158,-118.189391,21
0602473,Western Sierra Collegiate Academy District,CA,06,06061,Placer County,38.81256,-121.297801,21
0602474,Promise Academy District,CA,06,06085,Santa Clara County,37.3159,-121.912682,11
0602475,New Los Angeles Charter Elementary District,CA,06,06037,Los Angeles County,34.0225,-118.365301,11
0602476,Aspire Vincent Shalvey Academy District,CA,06,06077,San Joaquin County,38.04604,-121.256681,21
0602477,Sebastopol Independent Charter District,CA,06,06097,Sonoma County,38.413735,-122.840692,21
0602478,Valley View Charter Prep District,CA,06,06077,San Joaquin County,37.98431,-121.337741,11
0602479,Legacy Academy District,CA,06,06085,Santa Clara County,37.33889,-121.879021,11
0602480,Olive Grove Charter - Santa Barbara District,CA,06,06083,Santa Barbara County,34.4015,-119.724261,13
0602481,KIPP Valiant Community Prep District,CA,06,06081,San Mateo County,37.461764,-122.130593,21
0602482,iLEAD Hybrid District,CA,06,06037,Los Angeles County,34.49284,-118.195981,41
0602483,MIT Academy District,CA,06,06095,Solano County,38.149611,-122.243224,12
0602484,Equitas Academy #2 District,CA,06,06037,Los Angeles County,34.05802,-118.285051,11
0602485,Elite Public District,CA,06,06095,Solano County,38.147469,-122.245068,12
0602486,Sycamore Creek Community Charter District,CA,06,06059,Orange County,33.712157,-117.994353,21
0602487,Excel Academy Charter DIST,CA,06,06059,Orange County,33.660269,-117.866821,13
0602488,California Connections Academy Central Coast District,CA,06,06083,Santa Barbara County,34.93224,-119.609234,43
0602489,Lashon Academy City District,CA,06,06037,Los Angeles County,34.026463,-118.324518,11
0602491,Pathways Academy Charter - Adult Education District,CA,06,06073,San Diego County,33.141568,-117.162509,21
0602492,Paradise Ridge Elementary District,CA,06,06007,Butte County,39.750975,-121.613183,31
0602493,Scholarship Prep - Lomita-Harbor City District,CA,06,06037,Los Angeles County,33.799923,-118.263561,11
0602494,Peak Prep Pleasant Valley District,CA,06,06061,Placer County,38.803814,-121.295298,21
0602495,Kidinnu Academy District,CA,06,06073,San Diego County,32.809278,-116.934835,21
0602496,KIPP Pueblo Unido District,CA,06,06037,Los Angeles County,33.990898,-118.196477,21
0602497,Watsonville Prep District,CA,06,06087,Santa Cruz County,36.918733,-121.753153,13
0602498,The Learning Choice Academy - East County District,CA,06,06073,San Diego County,32.755682,-117.013531,21
0602499,GANAS Academy District,CA,06,06037,Los Angeles County,33.811542,-118.270757,13
0602500,Excel Academy Charter District,CA,06,06059,Orange County,33.660269,-117.866821,13
0602501,Brookfield Engineering Science Technology Academy District,CA,06,06073,San Diego County,33.078784,-116.594864,42
0602502,Options For Youth - Duarte Inc District,CA,06,06037,Los Angeles County,34.035778,-117.935371,21
0602503,Academy of Media Arts District,CA,06,06037,Los Angeles County,34.01129,-118.315454,11
0602504,Equitas Academy 6 District,CA,06,06037,Los Angeles County,34.044651,-118.277625,11
0602505,Sage Oak Charter - South District,CA,06,06071,San Bernardino County,34.038341,-117.153714,13
0602506,Shasta View Academy District,CA,06,06089,Shasta County,40.603169,-122.325775,13
0602507,International School for Science and Culture District,CA,06,06059,Orange County,33.632335,-117.90998,12
0602508,Monarch River Academy District,CA,06,06107,Tulare County,36.058348,-118.966109,23
0602509,California Innovative Career Academy District,CA,06,06067,Sacramento County,38.637032,-121.435332,11
0602510,California Pacific Charter - Sonoma District,CA,06,06059,Orange County,33.660269,-117.866821,13
0602511,Garvey/Allen Visual & Performing Arts Academy for STEM DIST,CA,06,06065,Riverside County,33.916678,-117.269583,41
0602512,Heartwood Charter District,CA,06,06097,Sonoma County,38.278741,-122.706194,23
0602513,Mission Vista Academy District,CA,06,06065,Riverside County,33.962281,-116.984589,41
0602514,Maya Lin District,CA,06,06001,Alameda County,37.77261,-122.271426,21
0602515,Vista Horizon Global Academy District,CA,06,06037,Los Angeles County,34.053416,-118.30496,11
0602516,Granite Mountain Charter District,CA,06,06071,San Bernardino County,34.410355,-116.907231,42
0602517,California Connections Academy Monterey Bay District,CA,06,06087,Santa Cruz County,37.046639,-122.017981,22
0602518,Sycamore Academy of Science and Cultural Arts Chino VLY DIST,CA,06,06071,San Bernardino County,33.969065,-117.715561,21
0602519,Mary L. Booker Leadership Academy District,CA,06,06075,San Francisco County,37.792921,-122.433544,11
0602520,Lake View Charter District,CA,06,06021,Glenn County,39.769354,-122.159213,41
0602521,Compass Charter School of Yolo District,CA,06,06111,Ventura County,34.155773,-118.830751,12
0602522,Equitas Academy 5 District,CA,06,06037,Los Angeles County,34.048425,-118.275853,11
0602523,Hayward Collegiate Charter District,CA,06,06001,Alameda County,37.648338,-122.082178,12
0602524,Cottonwood District,CA,06,06017,El Dorado County,38.629306,-121.071945,21
0602525,Education Technology JPA,CA,06,06019,Fresno County,36.836922,-119.689398,21
0602610,Anaheim Elementary,CA,06,06059,Orange County,33.8229,-117.8977,11
0602630,Anaheim Union High,CA,06,06059,Orange County,33.8371,-117.9467,11
0602670,West Sonoma County Union High,CA,06,06097,Sonoma County,38.40628,-122.822621,21
0602700,Anderson Union High,CA,06,06089,Shasta County,40.443465,-122.305372,42
0602730,Anderson Valley Unified,CA,06,06045,Mendocino County,39.029588,-123.387201,43
0602760,Antelope Elementary,CA,06,06103,Tehama County,40.186348,-122.194145,32
0602820,Antelope Valley Union High,CA,06,06037,Los Angeles County,34.696985,-118.137757,21
0602850,Antioch Unified,CA,06,06013,Contra Costa County,38.0144,-121.8138,21
0602970,Arcadia Unified,CA,06,06037,Los Angeles County,34.138167,-118.023436,13
0603000,Arcata Elementary,CA,06,06023,Humboldt County,40.856448,-124.066866,33
0603030,Northern Humboldt Union High,CA,06,06023,Humboldt County,40.955237,-124.11015,33
0603060,Arcohe Union Elementary,CA,06,06067,Sacramento County,38.29528,-121.242087,41
0603090,Arena Union Elementary,CA,06,06045,Mendocino County,38.9132,-123.6936,43
0603180,Armona Union Elementary,CA,06,06031,Kings County,36.3121,-119.707,23
0603270,Arvin Union,CA,06,06029,Kern County,35.209,-118.8321,31
0603300,Atascadero Unified,CA,06,06079,San Luis Obispo County,35.492301,-120.665068,23
0603420,Atwater Elementary,CA,06,06047,Merced County,37.3477,-120.6113,22
0603480,Auburn Union Elementary,CA,06,06061,Placer County,38.9062,-121.0731,31
0603600,Azusa Unified,CA,06,06037,Los Angeles County,34.1176,-117.8902,21
0603610,Baker Valley Unified,CA,06,06071,San Bernardino County,35.275593,-116.07612,43
0603630,Bakersfield City,CA,06,06029,Kern County,35.382603,-118.991159,11
0603690,Baldwin Park Unified,CA,06,06037,Los Angeles County,34.0821,-117.9608,21
0603720,Ballard Elementary,CA,06,06083,Santa Barbara County,34.639323,-120.11378,41
0603750,Ballico-Cressey Elementary,CA,06,06047,Merced County,37.454695,-120.699411,41
0603780,Bangor Union Elementary,CA,06,06007,Butte County,39.390682,-121.407272,42
0603840,Banning Unified,CA,06,06065,Riverside County,33.927631,-116.87847,21
0603870,Banta Elementary,CA,06,06077,San Joaquin County,37.755424,-121.374166,41
0604020,Barstow Unified,CA,06,06071,San Bernardino County,34.889602,-117.047169,32
0604080,Bass Lake Joint Union Elementary,CA,06,06039,Madera County,37.331423,-119.640776,42
0604110,Bassett Unified,CA,06,06037,Los Angeles County,34.0536,-117.9712,21
0604200,Bayshore Elementary,CA,06,06081,San Mateo County,37.705349,-122.414198,21
0604230,Bear Valley Unified,CA,06,06071,San Bernardino County,34.242315,-116.881235,32
0604260,Beardsley Elementary,CA,06,06029,Kern County,35.407697,-119.04044,21
0604290,Beaumont Unified,CA,06,06065,Riverside County,33.962281,-116.984589,21
0604350,Bella Vista Elementary,CA,06,06089,Shasta County,40.638596,-122.232725,41
0604380,Bellevue Union,CA,06,06097,Sonoma County,38.399609,-122.709794,21
0604440,Bellflower Unified,CA,06,06037,Los Angeles County,33.882541,-118.13434,21
0604500,Belleview Elementary,CA,06,06109,Tuolumne County,38.035257,-120.271482,41
0604530,Belmont-Redwood Shores Elementary,CA,06,06081,San Mateo County,37.5095,-122.3192,21
0604560,Belridge Elementary,CA,06,06029,Kern County,35.44502,-119.763772,43
0604620,Benicia Unified,CA,06,06095,Solano County,38.0554,-122.1615,22
0604650,Bennett Valley Union Elementary,CA,06,06097,Sonoma County,38.42951,-122.672982,12
0604740,Berkeley Unified,CA,06,06001,Alameda County,37.869439,-122.287778,12
0604800,Berryessa Union Elementary,CA,06,06085,Santa Clara County,37.402714,-121.849881,11
0604830,Beverly Hills Unified,CA,06,06037,Los Angeles County,34.062273,-118.410556,21
0604860,Big Creek Elementary,CA,06,06019,Fresno County,37.20437,-119.2449,43
0604890,Big Lagoon Union Elementary,CA,06,06023,Humboldt County,41.15723,-124.1305,43
0604950,Big Pine Unified,CA,06,06027,Inyo County,37.161478,-118.2886,43
0604980,Big Springs Union Elementary,CA,06,06093,Siskiyou County,41.624431,-122.40557,43
0605010,Big Valley Joint Unified,CA,06,06035,Lassen County,41.121749,-121.139591,43
0605040,Biggs Unified,CA,06,06007,Butte County,39.415299,-121.70327,42
0605190,Bitterwater-Tully Elementary,CA,06,06069,San Benito County,36.376659,-120.997081,43
0605220,Black Butte Union Elementary,CA,06,06089,Shasta County,40.518139,-121.934274,42
0605240,Black Oak Mine Unified,CA,06,06017,El Dorado County,38.909492,-120.831946,42
0605250,Blake Elementary,CA,06,06029,Kern County,35.703273,-118.837114,42
0605280,Blochman Union Elementary,CA,06,06083,Santa Barbara County,34.86554,-120.295,41
0605400,Blue Lake Union Elementary,CA,06,06023,Humboldt County,40.885247,-123.991399,41
0605490,Bogus Elementary,CA,06,06093,Siskiyou County,41.92806,-122.361821,42
0605520,Bolinas-Stinson Union,CA,06,06041,Marin County,37.91732,-122.693469,42
0605580,Santa Maria-Bonita,CA,06,06083,Santa Barbara County,34.9454,-120.4315,12
0605610,Bonita Unified,CA,06,06037,Los Angeles County,34.1176,-117.8083,21
0605640,Bonny Doon Union Elementary,CA,06,06087,Santa Cruz County,37.060814,-122.148789,41
0605700,Borrego Springs Unified,CA,06,06073,San Diego County,33.26541,-116.381806,42
0605730,Bradley Union Elementary,CA,06,06053,Monterey County,35.862783,-120.804957,42
0605790,Brawley Elementary,CA,06,06025,Imperial County,32.9809,-115.5377,31
0605820,Brawley Union High,CA,06,06025,Imperial County,32.982573,-115.53409,31
0605880,Brea-Olinda Unified,CA,06,06059,Orange County,33.917093,-117.888904,21
0605910,Brentwood Union Elementary,CA,06,06013,Contra Costa County,37.9221,-121.6827,21
0605940,Bret Harte Union High,CA,06,06009,Calaveras County,38.079,-120.5536,32
0606000,Bridgeville Elementary,CA,06,06023,Humboldt County,40.471042,-123.796429,43
0606030,Briggs Elementary,CA,06,06111,Ventura County,34.327845,-119.14162,41
0606060,Brisbane Elementary,CA,06,06081,San Mateo County,37.6852,-122.405,21
0606090,Brittan Elementary,CA,06,06101,Sutter County,39.162173,-121.747598,41
0606100,Browns Elementary,CA,06,06101,Sutter County,38.946775,-121.523741,41
0606270,Buckeye Union Elementary,CA,06,06017,El Dorado County,38.623236,-121.057844,21
0606330,Buellton Union Elementary,CA,06,06083,Santa Barbara County,34.621205,-120.207026,32
0606360,Buena Park Elementary,CA,06,06059,Orange County,33.8589,-118.0127,21
0606390,Panama-Buena Vista Union,CA,06,06029,Kern County,35.3174,-119.0744,11
0606420,Buena Vista Elementary,CA,06,06107,Tulare County,36.182449,-119.43903,41
0606450,Burbank Unified,CA,06,06037,Los Angeles County,34.1655,-118.3249,12
0606480,Burlingame Elementary,CA,06,06081,San Mateo County,37.59172,-122.385791,21
0606510,Burnt Ranch Elementary,CA,06,06105,Trinity County,40.808949,-123.479719,43
0606540,Burrel Union Elementary,CA,06,06019,Fresno County,36.492277,-119.989086,42
0606570,Burton Elementary,CA,06,06107,Tulare County,36.070575,-119.070169,13
0606580,Butte Valley Unified,CA,06,06093,Siskiyou County,41.963299,-121.925472,43
0606690,Butteville Union Elementary,CA,06,06093,Siskiyou County,41.45702,-122.431401,41
0606720,Buttonwillow Union Elementary,CA,06,06029,Kern County,35.400073,-119.475477,42
0606750,Byron Union Elementary,CA,06,06013,Contra Costa County,37.877655,-121.640514,31
0606780,Cabrillo Unified,CA,06,06081,San Mateo County,37.46239,-122.435601,31
0606810,Cajon Valley Union,CA,06,06073,San Diego County,32.795615,-116.953045,21
0606870,Calaveras Unified,CA,06,06009,Calaveras County,38.207532,-120.768319,42
0606900,Calexico Unified,CA,06,06025,Imperial County,32.676459,-115.48284,22
0606960,Caliente Union Elementary,CA,06,06029,Kern County,35.345702,-118.378378,43
0606990,Calipatria Unified,CA,06,06025,Imperial County,33.125409,-115.524205,32
0607020,Calistoga Joint Unified,CA,06,06055,Napa County,38.5833,-122.5818,31
0607140,Cambrian,CA,06,06085,Santa Clara County,37.256987,-121.940908,11
0607170,Camino Union Elementary,CA,06,06017,El Dorado County,38.73281,-120.678931,41
0607200,Campbell Union,CA,06,06085,Santa Clara County,37.288901,-121.947567,21
0607230,Campbell Union High,CA,06,06085,Santa Clara County,37.2652,-121.9315,11
0607260,Camptonville Elementary,CA,06,06115,Yuba County,39.453018,-121.04834,43
0607350,Canyon Elementary,CA,06,06013,Contra Costa County,37.83076,-122.1665,41
0607410,Capay Joint Union Elementary,CA,06,06021,Glenn County,39.79716,-122.084665,42
0607440,Capistrano Unified,CA,06,06059,Orange County,33.47968,-117.669911,21
0607470,Cardiff Elementary,CA,06,06073,San Diego County,33.025002,-117.283333,21
0607500,Carlsbad Unified,CA,06,06073,San Diego County,33.1236,-117.2666,12
0607530,Carmel Unified,CA,06,06053,Monterey County,36.542638,-121.896589,22
0607560,Carpinteria Unified,CA,06,06083,Santa Barbara County,34.403122,-119.51544,22
0607680,Cascade Union Elementary,CA,06,06089,Shasta County,40.447275,-122.306957,22
0607740,Castaic Union,CA,06,06037,Los Angeles County,34.441123,-118.626742,21
0607770,Castle Rock Union Elementary,CA,06,06089,Shasta County,41.142843,-122.316675,42
0607800,Castro Valley Unified,CA,06,06001,Alameda County,37.70791,-122.071461,21
0607840,Cayucos Elementary,CA,06,06079,San Luis Obispo County,35.452502,-120.90513,31
0607900,Center Joint Unified,CA,06,06067,Sacramento County,38.7218,-121.3924,21
0607920,Centinela Valley Union High,CA,06,06037,Los Angeles County,33.896131,-118.361842,21
0607950,Central Elementary,CA,06,06071,San Bernardino County,34.1131,-117.5719,21
0607970,Central Unified,CA,06,06019,Fresno County,36.801381,-119.892365,11
0607980,Central Union Elementary,CA,06,06031,Kings County,36.243463,-119.780237,31
0608010,Central Union High,CA,06,06025,Imperial County,32.781022,-115.550923,13
0608070,Centralia Elementary,CA,06,06059,Orange County,33.8467,-118.0182,21
0608130,Ceres Unified,CA,06,06099,Stanislaus County,37.5902,-120.9487,21
0608160,Chaffey Joint Union High,CA,06,06071,San Bernardino County,34.080314,-117.653746,21
0608190,Charter Oak Unified,CA,06,06037,Los Angeles County,34.103,-117.8581,21
0608250,Chatom Union,CA,06,06099,Stanislaus County,37.48282,-120.932101,41
0608340,Chicago Park Elementary,CA,06,06057,Nevada County,39.14492,-120.9775,41
0608370,Chico Unified,CA,06,06007,Butte County,39.7341,-121.8257,13
0608460,Chino Valley Unified,CA,06,06071,San Bernardino County,34.019441,-117.691621,21
0608520,Chowchilla Elementary,CA,06,06039,Madera County,37.122264,-120.265372,32
0608550,Chowchilla Union High,CA,06,06039,Madera County,37.114871,-120.262684,32
0608580,Chualar Union,CA,06,06053,Monterey County,36.572036,-121.516093,42
0608610,Chula Vista Elementary,CA,06,06073,San Diego County,32.631699,-117.058241,21
0608640,Cienega Union Elementary,CA,06,06069,San Benito County,36.73009,-121.361394,42
0608700,Cinnabar Elementary,CA,06,06097,Sonoma County,38.258897,-122.665515,23
0608760,Claremont Unified,CA,06,06037,Los Angeles County,34.08258,-117.716581,21
0608850,Clay Joint Elementary,CA,06,06019,Fresno County,36.554349,-119.504111,41
0608880,Clear Creek Elementary,CA,06,06057,Nevada County,39.142783,-121.144012,42
0608970,Cloverdale Unified,CA,06,06097,Sonoma County,38.810321,-123.021789,31
0609030,Clovis Unified,CA,06,06019,Fresno County,36.83649,-119.689351,21
0609070,Coachella Valley Unified,CA,06,06065,Riverside County,33.638121,-116.143393,41
0609120,Coalinga-Huron Unified,CA,06,06019,Fresno County,36.142355,-120.364247,32
0609240,Coffee Creek Elementary,CA,06,06105,Trinity County,41.085679,-122.71186,43
0609270,Cold Spring Elementary,CA,06,06083,Santa Barbara County,34.441188,-119.659773,22
0609300,Colfax Elementary,CA,06,06061,Placer County,39.10621,-120.9616,41
0609330,College Elementary,CA,06,06083,Santa Barbara County,34.616508,-120.083228,32
0609390,Colton Joint Unified,CA,06,06071,San Bernardino County,34.079816,-117.333439,21
0609450,Columbia Elementary,CA,06,06089,Shasta County,40.582285,-122.308312,22
0609480,Columbia Union,CA,06,06109,Tuolumne County,38.031381,-120.407042,41
0609510,Columbine Elementary,CA,06,06107,Tulare County,35.8306,-119.213361,41
0609570,Colusa Unified,CA,06,06011,Colusa County,39.210123,-122.016307,32
0609620,Compton Unified,CA,06,06037,Los Angeles County,33.8923,-118.2162,21
0609640,Conejo Valley Unified,CA,06,06111,Ventura County,34.199155,-118.853259,12
0609665,Leggett Valley Unified,CA,06,06045,Mendocino County,39.864452,-123.716964,43
0609690,Corcoran Joint Unified,CA,06,06031,Kings County,36.1017,-119.5665,32
0609780,Corning Union Elementary,CA,06,06103,Tehama County,39.925998,-122.186998,32
0609810,Corning Union High,CA,06,06103,Tehama County,39.934591,-122.172864,41
0609850,Corona-Norco Unified,CA,06,06065,Riverside County,33.922685,-117.561634,12
0609870,Coronado Unified,CA,06,06073,San Diego County,32.696382,-117.187254,21
0609940,Cotati-Rohnert Park Unified,CA,06,06097,Sonoma County,38.33738,-122.699941,21
0609990,Cottonwood Union Elementary,CA,06,06089,Shasta County,40.38599,-122.291924,31
0610050,Covina-Valley Unified,CA,06,06037,Los Angeles County,34.086572,-117.880895,21
0610230,Cuddeback Union Elementary,CA,06,06023,Humboldt County,40.537279,-124.042309,42
0610260,Culver City Unified,CA,06,06037,Los Angeles County,34.022471,-118.393863,21
0610290,Cupertino Union,CA,06,06085,Santa Clara County,37.349475,-122.050918,13
